,Id,Texto,Sentimento,Timestamp,Usuario,Plataforma,Hashtags,Retweets,Curtidas,Pais,Ano,Mes,Dia,Hora
610,615,"Embarcou em uma viagem para revisitar lugares queridos do passado. Nostalgia, a melhor companheira de viagem. #RoadTrip #NostalgiaTour",Alegria,2023-06-19 16:30:00, RoadTripSenior ,Facebook, #CherishedPlaces #SeniorTravel ,22.0,45.0,Canadá,2023,6,19,16
611,616,"Participou de um coral comunitário, harmonizando-se com outras vozes. A música cria laços que resistem ao tempo. #CommunityChoir #HarmonyInAging",Alegria,2023-06-20 14:20:00, ChoirEnthusiast ,Instagram, #MusicHarmony #SeniorVoices ,20.0,40.0,EUA,2023,6,20,14
612,617,"Explorando a arte da meditação, encontrando tranquilidade na quietude da mente. #Jornada de Meditação #Mente Tranquila",Contentamento,2023-06-21 19:00:00, MeditationSenior ,Twitter, #MindfulLiving #SeniorCalm ,18.0,35.0,Reino Unido,2023,6,21,19
613,618,"Passear no jardim, apreciando a beleza das flores desabrochando. As maravilhas da natureza nunca cessam. #GardenWalk #FloralBeauty",Contentamento,2023-06-22 13:45:00, GardenEnthusiast ,Facebook, #NatureWonders #SeniorGarden ,25.0,50.0,EUA,2023,6,22,13
614,619,"Bebericando um vinho vintage favorito, cada gole contando uma história dos anos passados. Um brinde a uma vida bem vivida. #WineLover #VintageCheers",Contentamento,2023-06-23 18:45:00, WineConnoisseur ,Instagram, #LifeWellLived #SeniorWine ,28.0,55.0,Reino Unido,2023,6,23,18
615,620,"Participou de uma aula de arte comunitária, liberando a criatividade nos anos dourados. A arte não tem limite de idade. #ArtClass #SeniorArtistry",Alegria,2023-06-24 16:15:00, ArtisticSenior ,Twitter, #CreativityAtAnyAge #SeniorCreativity ,22.0,45.0,Canadá,2023,6,24,16
616,621,"Embarcando em uma jornada para escrever um livro de memórias, documentando uma vida inteira de experiências. Cada história importa. #MemoirWriting #SeniorStories",Gratitude,2023-06-25 20:30:00, MemoiristSenior ,Facebook, #LifetimeExperiences #SeniorMemoir ,35.0,70.0,EUA,2023,6,25,20
617,622,"Assisti a uma palestra sobre história, sempre fascinado pelas lições do passado. Aprender é uma aventura para toda a vida. #HistoryLecture #SeniorLearning",Curiosidade,2023-06-26 14:00:00, HistoryEnthusiast ,Instagram, #LifetimeAdventure #SeniorCuriosity ,30.0,60.0,Reino Unido,2023,6,26,14
618,623,"Redescobri a alegria de cozinhar receitas tradicionais de família. A cozinha, um lugar de memórias queridas. #FamilyRecipes #SeniorCooking",Contentamento,2023-06-27 17:45:00, FamilyChefSenior ,Twitter, #KitchenMemories #SeniorCulinary ,20.0,40.0,EUA,2023,6,27,17
619,624,"Participou de um clube de fotografia da natureza, capturando a beleza da natureza. Cada clique é uma conexão com a natureza. #NaturePhotography #SeniorPhotographer",Alegria,2023-06-28 22:15:00, NaturePhotographySenior ,Facebook, #OutdoorBeauty #SeniorClicks ,18.0,35.0,Reino Unido,2023,6,28,22
620,625,"Assisti a um concerto de jazz e balancei-me ao ritmo de músicas intemporais. A música, companheira constante nos anos dourados. #JazzConcert #SeniorMusic",Alegria,2023-06-29 16:30:00, JazzMusicLover ,Instagram, #TimelessTunes #SeniorJazz ,25.0,50.0,EUA,2023,6,29,16
621,626,"Participou de um grupo de redação, anotando pensamentos e reflexões. Escrever, uma viagem às profundezas da alma. #WritingGroup #SeniorWriter",Gratitude,2023-06-30 19:30:00, SeniorWordsmith ,Twitter, #SoulfulWriting #SeniorReflections ,28.0,55.0,Reino Unido,2023,6,30,19
622,627,"Embarquei em uma aventura de viagem solo, descobrindo a beleza de novos lugares no meu próprio ritmo. #SoloTravel #SeniorExplorer",Excitement,2023-07-01 14:00:00, SoloAdventurer ,Instagram, #DiscoverNewPlaces #SeniorTravel ,30.0,60.0,EUA,2023,7,1,14
623,628,"Participou de uma exposição de carros antigos, relembrando os clássicos que já dominaram as estradas. Nostalgia em cada rev. #VintageCars #ClassicRides",Alegria,2023-07-02 18:30:00, CarEnthusiastSenior ,Facebook, #RoadTripDownMemoryLane #SeniorCars ,22.0,45.0,Reino Unido,2023,7,2,18
624,629,"Comecei uma horta comunitária, cultivando não apenas plantas, mas também amizades. Polegares verdes, uni-vos! #JardimComunitário #JardineiroSênior",Alegria,2023-07-03 12:45:00, GreenThumbSenior ,Twitter, #GardenFriends #SeniorGreenThumb ,28.0,55.0,Canadá,2023,7,3,12
625,630,"Organizei um jantar em família, onde as risadas ecoaram mais alto que o tilintar dos utensílios. Família, o coração da felicidade. #FamilyDinner #SeniorHost",Contentamento,2023-07-04 17:00:00, FamilyHostSenior ,Instagram, #HeartwarmingMoments #SeniorFamily ,35.0,70.0,EUA,2023,7,4,17
626,631,"Matriculou-se em uma aula de dança para idosos, acompanhando o ritmo da vida. A idade é apenas um número na pista de dança. #DanceClass #SeniorDancer",Alegria,2023-07-05 20:15:00, DanceEnthusiastSenior ,Twitter, #DanceLife #SeniorMoves ,18.0,35.0,Reino Unido,2023,7,5,20
627,632,"Visitei uma galeria de arte, apreciando as pinceladas que contam histórias de criatividade. Arte, uma eterna companheira. #ArtGallery #SeniorArtLover",Alegria,2023-07-06 14:30:00, ArtGalleryVisitor ,Facebook, #CreativeExpressions #SeniorArt ,25.0,50.0,EUA,2023,7,6,14
628,633,"Iniciou um clube do livro para idosos, onde as discussões são tão animadas quanto os personagens dos romances. #BookClub #SeniorReaders",Alegria,2023-07-07 19:45:00, SeniorBookClub ,Instagram, #BookishTalks #SeniorBookworms ,22.0,45.0,Reino Unido,2023,7,7,19
629,634,"Fiz um piquenique no parque, aproveitando o calor da amizade e do sol. Alegrias simples, memórias atemporais. #ParkPicnic #SeniorJoy",Contentamento,2023-07-08 16:00:00, SeniorPicnicHost ,Twitter, #FriendshipSunshine #SeniorMemories ,30.0,60.0,Canadá,2023,7,8,16
630,635,"Participou de uma produção teatral local, provando que o palco é para todas as idades. #Produção Teatral #Ator Sênior",Alegria,2023-07-09 22:30:00, SeniorActor ,Facebook, #StagePassion #SeniorTheater ,20.0,40.0,EUA,2023,7,9,22
631,636,"Embarcou em uma aventura de caminhada, conquistando trilhas e saboreando a beleza da natureza. A idade é apenas um número no topo da montanha. #HikingAdventure #SeniorHiker",Excitement,2023-07-10 14:20:00, SeniorHikerExplorer ,Instagram, #NatureTrailBlazer #SeniorExplorer ,28.0,55.0,Reino Unido,2023,7,10,14
632,637,Organizou uma exposição fotográfica com instantâneos de uma vida bem vivida. Cada foto tem uma história para contar. #Exposição de Fotografia #Fotógrafo Sênior,Gratitude,2023-07-11 18:45:00, SeniorPhotographerExhibitor ,Twitter, #LifeInPictures #SeniorExhibition ,22.0,45.0,Canadá,2023,7,11,18
633,638,"Entrei para um clube de ciclismo para idosos, sentindo o vento nos cabelos e a liberdade da estrada. #CyclingClub #CiclistaSênior",Excitement,2023-07-12 13:45:00, SeniorCyclingEnthusiast ,Facebook, #OpenRoadAdventures #SeniorCycling ,25.0,50.0,EUA,2023,7,12,13
634,639,"Participou num evento de prova de vinhos, saboreando a riqueza de sabores que envelhecem como um bom vinho. Um brinde aos anos dourados! #WineTasting #SeniorWineLover",Alegria,2023-07-13 20:00:00, SeniorWineConnoisseur ,Instagram, #AgedToPerfection #SeniorCheers ,35.0,70.0,Reino Unido,2023,7,13,20
635,640,"Comecei a aprender dança de salão, deslizando graciosamente pela pista de dança. Elegância eterna em cada passo. #Dança De Salão #Dança Sênior",Alegria,2023-07-14 16:15:00, SeniorBallroomDancer ,Twitter, #GracefulMoves #SeniorDance ,20.0,40.0,EUA,2023,7,14,16
636,641,"Organizou um evento comunitário de pintura, transformando telas em branco em obras-primas de criatividade compartilhada. #PaintingEvent #SeniorArtist",Alegria,2023-07-15 19:30:00, SeniorPaintingOrganizer ,Facebook, #CommunityArt #SeniorCreativity ,28.0,55.0,Canadá,2023,7,15,19
637,642,"Organizou uma noite de 'caminho da memória' com velhos amigos, relembrando as aventuras que moldaram nossas vidas. #MemoryLane #SeniorReminiscências",Gratitude,2023-07-16 14:00:00, SeniorMemoriesHost ,Instagram, #FriendshipAdventures #SeniorNostalgia ,30.0,60.0,EUA,2023,7,16,14
638,643,"Participou de um clube de astronomia para idosos, observando as estrelas e descobrindo maravilhas na vastidão do cosmos. #AstronomyClub #SeniorStargazer",Curiosidade,2023-07-17 22:15:00, SeniorStargazer ,Twitter, #CelestialWonders #SeniorAstronomy ,18.0,35.0,Reino Unido,2023,7,17,22
639,644,"Participou de um festival de jazz local, tocando músicas que resistiram ao teste do tempo. Música, um caso de amor para toda a vida. #JazzFestival #SeniorMusicLover",Alegria,2023-07-18 16:30:00, SeniorJazzFestivalGoer ,Facebook, #TimelessTunes #SeniorJazz ,25.0,50.0,EUA,2023,7,18,16
640,645,"Comecei um blog compartilhando a sabedoria adquirida ao longo dos anos, provando que cada dia é uma chance de aprender e crescer. #SabedoriaSênior #Blog",Gratitude,2023-07-19 19:45:00, WisdomBloggerSenior ,Instagram, #LifeLessons #SeniorBlog ,22.0,45.0,Reino Unido,2023,7,19,19
641,646,"Participou de uma corrida beneficente, provando que a idade não é barreira para apoiar causas significativas. #CharityRun #SeniorRunner",Excitement,2023-07-20 17:00:00, SeniorCharityRunner ,Twitter, #RunForACause #SeniorSupport ,30.0,60.0,Canadá,2023,7,20,17
642,647,"Sobreviveu a um exame de física desafiador. Equações, você não vai me derrotar!",Alívio,2023-08-01 13:30:00, PhysicsWhizHighSchool ,Instagram, #PhysicsSurvivor #HighSchoolAdventures ,20.0,40.0,EUA,2023,8,1,13
643,648,Explorando o mundo da codificação. A depuração é uma aventura por si só! #CodingJourney #HighSchoolCoder,Excitement,2023-08-02 14:45:00, CodeExplorerHighSchool ,Twitter, #CodingAdventure #HighSchoolCoderLife ,25.0,50.0,Reino Unido,2023,8,2,14
644,649,Entrou para a equipe de debate da escola. As palavras são minhas armas e estou pronto para a batalha!,Excitement,2023-08-03 12:15:00, DebateWarriorHighSchool ,Facebook, #DebateWarrior #HighSchoolDebater ,18.0,35.0,Canadá,2023,8,3,12
645,650,"Começou um clube de fotografia na escola. Capturando momentos, um instantâneo de cada vez!",Alegria,2023-08-04 16:30:00, PhotoClubHighSchool ,Instagram, #PhotographyClub #HighSchoolPhotographer ,22.0,45.0,EUA,2023,8,4,16
646,651,"Sonhando acordado com o próximo baile. O vestido, a dança – é um conto de fadas em formação!",Excitement,2023-08-05 19:45:00, PromDreamerHighSchool ,Twitter, #PromDreams #HighSchoolFairytale ,30.0,60.0,Canadá,2023,8,5,19
647,652,Convenceu a professora a ter aula ao ar livre. Aprendendo equações com um pouco de ar fresco!,Positivo,2023-08-06 14:00:00, OutdoorClassHighSchool ,Facebook, #OutdoorClassroom #HighSchoolExplorer ,28.0,55.0,EUA,2023,8,6,14
648,653,"Tinta derramada acidentalmente na aula de arte. Arte abstrata, certo? #ArtClassAdventures #HighSchoolArtist",Envergonhado,2023-08-07 19:45:00, PaintSpillHighSchool ,Instagram, #ArtisticMishaps #HighSchoolArt ,22.0,45.0,Reino Unido,2023,8,7,19
649,654,Tentando dominar o kickflip perfeito no meu skate. Patinando no fim de semana como um profissional!,Excitement,2023-08-08 16:00:00, SkateProHighSchool ,Twitter, #SkaterLife #HighSchoolSkater ,30.0,60.0,Canadá,2023,8,8,16
650,655,Criando laços com amigos por causa da última sensação do K-pop. Fangirling no seu melhor!,Alegria,2023-08-09 22:30:00, KpopFangirlHighSchool ,Facebook, #KpopFangirl #HighSchoolMusic ,20.0,40.0,EUA,2023,8,9,22
651,656,Passei horas aperfeiçoando um experimento de química. Misturando poções como um mago!,Alegria,2023-08-10 14:20:00, ChemistryWizardHighSchool ,Instagram, #ChemistryWizard #HighSchoolScientist ,28.0,55.0,Reino Unido,2023,8,10,14
652,657,Organizou com sucesso uma festa surpresa de aniversário para um amigo. Modo especialista em planejamento de festas: alcançado!,Alegria,2023-08-11 18:45:00, BirthdayPartyPlannerHighSchool ,Twitter, #BirthdayParty #HighSchoolCelebration ,22.0,45.0,Canadá,2023,8,11,18
653,658,"Entrei no clube de teatro para libertar meu ator interior. Luzes, câmera, ação!",Excitement,2023-08-12 13:45:00, DramaClubStarHighSchool ,Facebook, #DramaClubStar #HighSchoolActor ,25.0,50.0,EUA,2023,8,12,13
654,659,Coloquei as mãos no último romance de fantasia. Mergulhando em reinos de magia e aventura!,Excitement,2023-08-13 20:00:00, FantasyBookNerdHighSchool ,Instagram, #FantasyBookNerd #HighSchoolReader ,35.0,70.0,Reino Unido,2023,8,13,20
655,660,Dominando a arte do rabisco perfeito durante aulas chatas. Doodles: A+!,Alegria,2023-08-14 16:15:00, DoodleMasterHighSchool ,Twitter, #DoodleMaster #HighSchoolArt ,20.0,40.0,EUA,2023,8,14,16
656,661,Tentando quebrar o recorde escolar de parada de mão mais longa. Deseje-me sorte!,Excitement,2023-08-15 19:30:00, HandstandChallengeHighSchool ,Facebook, #HandstandChallenge #HighSchoolAthlete ,28.0,55.0,Canadá,2023,8,15,19
657,662,Levando lanches para a aula como um profissional. A arte do contrabando de salgadinhos é uma habilidade sagrada!,Travesso,2023-08-16 14:00:00, SnackSmugglerHighSchool ,Instagram, #SnackSmuggler #HighSchoolSnacks ,30.0,60.0,EUA,2023,8,16,14
658,663,Organizando uma festa do pijama com amigos neste fim de semana. Preparando-se para uma noite de risadas e lembranças!,Excitement,2023-08-17 22:15:00, SleepoverHostHighSchool ,Twitter, #SleepoverFun #HighSchoolMemories ,18.0,35.0,Reino Unido,2023,8,17,22
659,664,Passei horas dançando TikTok e percebi que tenho dois pés esquerdos. Falha na dança: Liberado!,Envergonhado,2023-08-18 16:30:00, TikTokFailHighSchool ,Facebook, #DanceFail #HighSchoolTikTok ,25.0,50.0,EUA,2023,8,18,16
660,665,Curti acidentalmente a foto antiga da minha paixão enquanto perseguia o perfil dela. Nível estranho: Máximo!,Envergonhado,2023-08-19 19:45:00, SocialMediaBlunderHighSchool ,Instagram, #SocialMediaBlunder #HighSchoolAwkward ,22.0,45.0,Reino Unido,2023,8,19,19
661,666,Tentei impressionar minha paixão com uma conversa tranquila. Acabei derramando minha bebida. Nível suave: Inexistente!,Envergonhado,2023-08-20 17:00:00, CrushFailHighSchool ,Twitter, #CrushFail #HighSchoolEmbarrassment ,30.0,60.0,Canadá,2023,8,20,17
662,667,Dominou a arte de criar aviões de papel durante a palestra. Aviões de papel: subindo a novas alturas!,Alegria,2023-08-21 15:45:00, PaperPlaneExpertHighSchool ,Instagram, #PaperPlaneExpert #HighSchoolArt ,15.0,30.0,EUA,2023,8,21,15
663,668,Tentando definir uma nova tendência fazendo malabarismos com livros didáticos entre as aulas. Malabarismo acadêmico: uma habilidade única!,Excitement,2023-08-22 12:30:00, JugglingProHighSchool ,Facebook, #TextbookJuggling #HighSchoolSkills ,22.0,40.0,Canadá,2023,8,22,12
664,669,Escondendo um lanche na minha mochila para desejos de emergência. Modo lanche ninja: ativado!,Travesso,2023-08-23 16:45:00, SnackNinjaHighSchool ,Twitter, #SnackNinja #HighSchoolSnacks ,28.0,55.0,EUA,2023,8,23,16
665,670,Planejando uma caça surpresa para amigos. Antecipando a emoção e a excitação!,Excitement,2023-08-24 18:20:00, ScavengerHuntMasterHighSchool ,Instagram, #SurpriseAdventure #HighSchoolFun ,20.0,38.0,Reino Unido,2023,8,24,18
666,671,Dançou na chuva para comemorar o fim das provas. Dança da chuva: Inesperadamente refrescante!,Alegria,2023-08-25 14:15:00, RainDanceCelebrationHighSchool ,Facebook, #RainDance #HighSchoolJoy ,25.0,50.0,Canadá,2023,8,25,14
667,672,"Enviou acidentalmente uma mensagem de texto destinada a um amigo para o chat em grupo da turma. Falha na mensagem de texto: Ops, momento!",Envergonhado,2023-08-26 17:30:00, GroupChatBlunderHighSchool ,Twitter, #TextingFail #HighSchoolAwkward ,18.0,35.0,EUA,2023,8,26,17
668,673,Tentei um truque de mágica para impressionar os colegas. Falha mágica: para onde foi aquele coelho?,Envergonhado,2023-08-27 20:45:00, MagicFailHighSchool ,Instagram, #MagicFail #HighSchoolMagic ,22.0,45.0,Reino Unido,2023,8,27,20
669,674,Aperfeiçoando a arte de criar origami durante uma palestra monótona. Domínio do origami: A+!,Alegria,2023-08-28 16:00:00, OrigamiProHighSchool ,Twitter, #OrigamiMaster #HighSchoolArt ,18.0,36.0,EUA,2023,8,28,16
670,675,Tentando estabelecer um novo recorde para o maior número consecutivo de chutes de hacky sack. Habilidades de hacky sack: liberadas!,Excitement,2023-08-29 13:45:00, HackySackChampionHighSchool ,Instagram, #HackySackChallenge #HighSchoolAthlete ,26.0,48.0,Canadá,2023,8,29,13
671,676,Criando um aperto de mão secreto com amigos. Nível de amizade: Especialista!,Alegria,2023-08-30 17:30:00, SecretHandshakeHighSchool ,Facebook, #FriendshipGoals #HighSchoolMemories ,20.0,40.0,EUA,2023,8,30,17
672,677,Embarcando em uma missão para encontrar a melhor lanchonete da cidade. Conhecedor de hambúrgueres: Apresentando-se para o serviço!,Excitement,2023-08-31 20:15:00, BurgerQuestHighSchool ,Twitter, #BurgerQuest #HighSchoolFoodie ,24.0,42.0,Reino Unido,2023,8,31,20
673,678,Praticando uma rotina de comédia stand-up para o próximo show de talentos. Show de comédia: Em preparação!,Alegria,2023-09-01 14:45:00, ComedyGeniusHighSchool ,Instagram, #StandUpComedy #HighSchoolTalent ,21.0,39.0,Canadá,2023,9,1,14
674,679,Enviou acidentalmente uma carta de amor para a pessoa errada. Nota de amor falha: Constrangimento máximo!,Envergonhado,2023-09-02 18:30:00, LoveLetterBlunderHighSchool ,Facebook, #LoveLetterFail #HighSchoolAwkward ,17.0,33.0,EUA,2023,9,2,18
675,680,Tentativa de impressionar o professor com um experimento científico elaborado. Modo geek da ciência: ativado!,Excitement,2023-09-03 22:00:00, ScienceExperimentProHighSchool ,Twitter, #ScienceGeek #HighSchoolExperiments ,23.0,44.0,Reino Unido,2023,9,3,22
676,681,Criando pulseiras de amizade complexas para todo o time. Nível de amizade: Tecelão especialista!,Alegria,2023-09-04 15:15:00, BraceletCraftsmanHighSchool ,Instagram, #FriendshipBracelets #HighSchoolCrafts ,19.0,37.0,EUA,2023,9,4,15
677,682,Tentando bater o recorde de maior número de cambalhotas consecutivas. Desafio Cartwheel: Em andamento!,Excitement,2023-09-05 12:30:00, CartwheelMasterHighSchool ,Twitter, #CartwheelChallenge #HighSchoolAthlete ,27.0,52.0,Canadá,2023,9,5,12
678,683,Organizando uma maratona de filmes com amigos. Pipoca e aventuras cinematográficas aguardam!,Alegria,2023-09-06 16:45:00, MovieMarathonHostHighSchool ,Facebook, #MovieNight #HighSchoolMemories ,22.0,43.0,Reino Unido,2023,9,6,16
679,684,Experimentando uma nova cor de cabelo. Uma mudança ousada para um semestre ousado!,Excitement,2023-09-07 18:20:00, HairColorExperimentHighSchool ,Instagram, #HairExperiment #HighSchoolStyle ,20.0,39.0,EUA,2023,9,7,18
680,685,Construindo uma cápsula do tempo para capturar memórias para o futuro. Emoções que viajam no tempo!,Alegria,2023-09-08 14:15:00, TimeCapsuleCreatorHighSchool ,Facebook, #TimeCapsule #HighSchoolNostalgia ,26.0,48.0,Canadá,2023,9,8,14
681,686,Acidentalmente entrei na sala de aula errada no primeiro dia. Confusão na sala de aula: começo estranho!,Envergonhado,2023-09-09 17:30:00, ClassroomBlunderHighSchool ,Twitter, #FirstDayOops #HighSchoolEmbarrassment ,16.0,32.0,EUA,2023,9,9,17
682,687,Experimentando uma nova receita de smoothie para um início de semana saudável. Entusiasta de smoothies: Suba de nível!,Excitement,2023-09-10 20:45:00, SmoothieConnoisseurHighSchool ,Instagram, #HealthyLiving #HighSchoolWellness ,23.0,42.0,Reino Unido,2023,9,10,20
683,688,Refletindo sobre os desafios do ano letivo. Sentindo-se um pouco sobrecarregado com tarefas.,Triste,2023-09-11 15:45:00, OverwhelmedHighSchoolStudent ,Twitter, #SchoolChallenges #HighSchoolStruggles ,15.0,28.0,EUA,2023,9,11,15
684,689,Encontrei alguns comentários maldosos online. Lidar com o ódio online nunca é fácil.,Ódio,2023-09-12 12:30:00, DealingWithHateHighSchool ,Instagram, #OnlineHate #HighSchoolReality ,18.0,36.0,Canadá,2023,9,12,12
685,690,Tive um dia ruim na escola. Tudo parece estar dando errado.,Ruim,2023-09-13 16:45:00, ToughDayHighSchool ,Facebook, #BadDay #HighSchoolBlues ,20.0,40.0,Reino Unido,2023,9,13,16
686,691,Sentindo-se desanimado por não ter entrado para o time esportivo. A decepção permanece.,Triste,2023-09-14 18:20:00, SportsTeamRejectionHighSchool ,Twitter, #Disappointment #HighSchoolSports ,17.0,34.0,EUA,2023,9,14,18
687,692,Testemunhei uma discussão acalorada no refeitório. Ambiente desagradável no almoço.,Ódio,2023-09-15 14:15:00, CafeteriaConflictHighSchool ,Instagram, #CafeteriaDrama #HighSchoolTension ,21.0,41.0,Canadá,2023,9,15,14
688,693,Recebeu uma nota não tão boa em um projeto importante. A frustração acadêmica se instala.,Ruim,2023-09-16 17:30:00, ProjectGradeDisappointmentHighSchool ,Facebook, #AcademicFrustration #HighSchoolStress ,19.0,38.0,Reino Unido,2023,9,16,17
689,694,Lidando com um revés pessoal. Às vezes a vida apresenta desafios inesperados.,Triste,2023-09-17 20:45:00, PersonalSetbackHighSchool ,Twitter, #LifeChallenges #HighSchoolStruggles ,22.0,44.0,EUA,2023,9,17,20
690,695,"Sentindo-se sozinho em uma noite de sábado. Às vezes, a solidão bate mais forte do que o esperado.",Triste,2023-09-18 22:00:00, LonelySaturdayHighSchool ,Instagram, #LonelyNights #HighSchoolEmotions ,16.0,31.0,Canadá,2023,9,18,22
691,696,Experimentando cyberbullying. Mensagens de ódio online são desanimadoras.,Ódio,2023-09-19 15:15:00, CyberbullyingVictimHighSchool ,Facebook, #StopCyberbullying #HighSchoolReality ,14.0,27.0,Reino Unido,2023,9,19,15
692,697,Pego em uma tempestade torrencial sem guarda-chuva. O tempo de hoje é apenas azar.,Ruim,2023-09-20 12:30:00, RainyDayBluesHighSchool ,Twitter, #BadLuck #HighSchoolWeather ,18.0,35.0,EUA,2023,9,20,12
693,698,Perder um evento importante devido a circunstâncias imprevistas. Um dia cheio de tristeza.,Triste,2023-09-21 16:45:00, MissedOpportunityHighSchool ,Instagram, #MissedChances #HighSchoolRegret ,20.0,39.0,Canadá,2023,9,21,16
694,699,Lidar com rumores infundados que circulam sobre a vida pessoal. Rumores podem ser prejudiciais.,Ódio,2023-09-22 18:20:00, RumorVictimHighSchool ,Facebook, #RumorMills #HighSchoolDrama ,23.0,46.0,Reino Unido,2023,9,22,18
695,700,Tive um pneu furado a caminho de uma reunião importante. Fale sobre uma série de eventos ruins!,Ruim,2023-09-23 14:15:00, FlatTireWoesHighSchool ,Twitter, #BadLuckDay #HighSchoolStruggles ,25.0,50.0,EUA,2023,9,23,14
696,701,Sentir uma sensação de vazio depois que um amigo próximo se afasta. As despedidas são sempre tristes.,Triste,2023-09-24 17:30:00, FriendMovingAwayHighSchool ,Instagram, #SayingGoodbye #HighSchoolEmotions ,21.0,42.0,Canadá,2023,9,24,17
697,702,"Enfrentando a rejeição de uma faculdade dos sonhos. Desanimado, mas determinado a explorar outros caminhos.",Triste,2023-09-25 20:45:00, CollegeRejectionHighSchool ,Facebook, #CollegeDreams #HighSchoolJourney ,19.0,37.0,Reino Unido,2023,9,25,20
698,703,Encontrando toxicidade online durante uma sessão de jogo. Comentários odiosos podem arruinar a diversão.,Ódio,2023-09-26 14:15:00, GamingToxicityHighSchool ,Twitter, #OnlineGaming #HighSchoolGamer ,16.0,32.0,EUA,2023,9,26,14
699,704,Tendo um dia de cabelo ruim e sentindo-se constrangido. Dias com cabelo ruim podem afetar a confiança.,Ruim,2023-09-27 17:30:00, BadHairDayBluesHighSchool ,Instagram, #BadHairDay #HighSchoolConfidence ,18.0,36.0,Canadá,2023,9,27,17
700,705,Sentindo uma sensação de desespero após o fracasso de um grande projeto. O trabalho duro não valeu a pena desta vez.,Triste,2023-09-28 22:00:00, ProjectFailureDespairHighSchool ,Facebook, #ProjectStruggles #HighSchoolHardships ,21.0,41.0,Reino Unido,2023,9,28,22
701,706,Receber comentários de ódio por expressar opiniões pessoais. A negatividade online prevalece.,Ódio,2023-09-29 15:45:00, OpinionsHateHighSchool ,Twitter, #OnlineOpinions #HighSchoolCriticism ,24.0,48.0,EUA,2023,9,29,15
702,707,Tendo uma série de azar com constantes defeitos de tecnologia. Problemas tecnológicos em abundância!,Ruim,2023-09-30 18:20:00, TechMalfunctionWoesHighSchool ,Instagram, #TechIssues #HighSchoolTech ,22.0,43.0,Canadá,2023,9,30,18
703,708,Perder um evento há muito esperado devido a circunstâncias inesperadas. Um dia cheio de tristeza.,Triste,2023-10-01 14:15:00, MissedEventBluesHighSchool ,Facebook, #MissedMoments #HighSchoolRegret ,20.0,39.0,Reino Unido,2023,10,1,14
704,709,Experimentando uma nova técnica de estudo para os próximos exames. Explorando diferentes estratégias de aprendizagem.,Neutro,2023-10-02 16:45:00, StudyTechniqueExperimentHighSchool ,Instagram, #StudyStrategies #HighSchoolExams ,23.0,42.0,EUA,2023,10,2,16
705,710,Organizar um evento de limpeza comunitária para um bairro mais limpo. Promover a consciência ambiental.,Neutro,2023-10-03 12:30:00, CommunityCleanupHighSchool ,Twitter, #EnvironmentalEfforts #HighSchoolCommunity ,26.0,50.0,Canadá,2023,10,3,12
706,711,Compartilhando recomendações de livros favoritos com colegas. Construindo um mini clube do livro.,Neutro,2023-10-04 18:20:00, BookRecommendationsHighSchool ,Facebook, #BookClub #HighSchoolReads ,19.0,38.0,Reino Unido,2023,10,4,18
707,712,Experimentando uma nova receita para uma venda de bolos escolares. Aventuras de cozimento na cozinha.,Neutro,2023-10-05 14:15:00, BakeSaleRecipeExperimentHighSchool ,Instagram, #BakingAdventures #HighSchoolBakes ,21.0,43.0,EUA,2023,10,5,14
708,713,Colaborar em um projeto escolar com colegas. O trabalho em equipe faz o sonho funcionar.,Neutro,2023-10-06 17:30:00, SchoolProjectCollaborationHighSchool ,Twitter, #Teamwork #HighSchoolProjects ,18.0,36.0,Canadá,2023,10,6,17
709,714,Participar de uma reunião do clube escolar para explorar novos interesses. Mergulhando em atividades extracurriculares.,Neutro,2023-10-07 20:45:00, ExtracurricularExplorationHighSchool ,Instagram, #SchoolClubs #HighSchoolInterests ,22.0,45.0,Reino Unido,2023,10,7,20
710,715,Explorar uma nova oportunidade de emprego de meio período para ganhar experiência de trabalho. Desenvolvimento de carreira em andamento.,Neutro,2023-10-08 15:15:00, PartTimeJobExplorationHighSchool ,Facebook, #CareerDevelopment #HighSchoolJobs ,24.0,48.0,EUA,2023,10,8,15
711,716,Participar de uma assembleia escolar para se manter informado sobre os próximos eventos e anúncios. Ficar conectado com as atividades escolares.,Neutro,2023-10-09 22:00:00, SchoolAssemblyParticipationHighSchool ,Twitter, #SchoolEvents #HighSchoolConnectivity ,20.0,40.0,Canadá,2023,10,9,22
712,717,Explorando um novo hobby de fotografia nas horas vagas. Capturando momentos através de uma lente.,Neutro,2023-10-10 14:15:00, PhotographyHobbyHighSchool ,Instagram, #PhotographyJourney #HighSchoolHobbies ,25.0,49.0,Reino Unido,2023,10,10,14
713,718,Participar de uma feira de ciências para apresentar um experimento único. Compartilhando conhecimento com colegas.,Neutro,2023-10-11 16:45:00, ScienceFairParticipationHighSchool ,Facebook, #ScienceFair #HighSchoolScience ,19.0,37.0,EUA,2023,10,11,16
714,719,Participar de um workshop sobre gerenciamento de tempo para aprimorar habilidades organizacionais. Esforçando-se pela eficiência.,Neutro,2023-10-12 18:20:00, TimeManagementWorkshopHighSchool ,Twitter, #EfficiencyGoals #HighSchoolSkills ,23.0,44.0,Canadá,2023,10,12,18
